time,running_avg_rt_ms
3376.3449,137.4873
3376.4460,137.4861
3376.4608,137.4847
3376.4940,137.4832
3376.5715,137.4820
3376.6893,137.4809
3376.7342,137.4798
3376.7675,137.4791
3376.7772,137.4781
3376.7796,137.4769
3376.9313,137.4755
3377.0522,137.4754
3377.0558,137.4751
3377.1026,137.4751
3377.1377,137.4744
3377.1432,137.4732
3377.1868,137.4723
3377.2316,137.4718
3377.2553,137.4715
3377.2825,137.4710
3377.2982,137.4703
3377.3079,137.4692
3377.3615,137.4685
3377.3851,137.4681
3377.4443,137.4683
3377.4653,137.4686
3377.5885,137.4691
3377.6356,137.4686
3377.6543,137.4674
3377.6702,137.4665
3377.7061,137.4656
3377.7479,137.4645
3377.7917,137.4631
3377.8885,137.4614
3378.0111,137.4598
3378.0183,137.4581
3378.0335,137.4565
3378.1056,137.4552
3378.1238,137.4540
3378.1282,137.4526
3378.1450,137.4511
3378.2186,137.4496
3378.2558,137.4486
3378.2914,137.4477
3378.2980,137.4467
3378.3083,137.4451
3378.3869,137.4443
3378.3952,137.4433
3378.4099,137.4421
3378.4162,137.4406
3378.4476,137.4391
3378.6221,137.4375
3378.6840,137.4358
3378.7244,137.4345
3379.0016,137.4361
3379.2293,137.4402
3379.2410,137.4439
3379.2489,137.4476
3379.2652,137.4508
3379.2752,137.4537
3379.3516,137.4570
3379.3546,137.4600
3379.3965,137.4627
3379.4145,137.4653
3379.4297,137.4677
3379.5433,137.4705
3379.5838,137.4737
3379.6267,137.4765
3379.6332,137.4793
3379.6541,137.4820
3379.6840,137.4845
3379.6999,137.4872
3379.7135,137.4899
3379.7280,137.4920
3379.7552,137.4944
3379.8393,137.4970
3379.8747,137.4999
3379.9261,137.5019
3379.9292,137.5039
3379.9466,137.5058
3379.9494,137.5076
3379.9516,137.5088
3379.9574,137.5095
3380.0013,137.5105
3380.0502,137.5121
3380.1095,137.5143
3380.1836,137.5166
3380.3072,137.5198
3380.3335,137.5229
3380.3399,137.5237
3380.3625,137.5245
3380.3740,137.5249
3380.3835,137.5252
3380.3995,137.5244
3380.4140,137.5237
3380.4171,137.5229
3380.4983,137.5215
3380.5666,137.5200
3380.6452,137.5194
3380.7387,137.5195
3380.7853,137.5191
3380.7925,137.5185
3380.8309,137.5181
3380.8428,137.5173
3380.8552,137.5164
3380.9457,137.5160
3380.9539,137.5152
3380.9890,137.5136
3381.0557,137.5127
3381.0786,137.5120
3381.1016,137.5111
3381.1372,137.5105
3381.1742,137.5093
3381.2423,137.5086
3381.2484,137.5081
3381.2706,137.5075
3381.2739,137.5067
3381.2922,137.5059
3381.3161,137.5049
3381.3185,137.5040
3381.3298,137.5026
3381.3355,137.5011
3381.4687,137.4995
3381.6244,137.4982
3381.6433,137.4970
3381.6531,137.4960
3381.7065,137.4955
3381.7493,137.4949
3381.7573,137.4941
3381.7591,137.4932
3381.7845,137.4923
3381.8527,137.4923
3381.8695,137.4915
3381.8794,137.4908
3381.9102,137.4904
3381.9458,137.4888
3382.0255,137.4872
3382.1351,137.4869
3382.1632,137.4864
3382.1734,137.4859
3382.2408,137.4861
3382.3259,137.4873
3382.3324,137.4880
3382.4111,137.4889
3382.4221,137.4899
3382.4668,137.4902
3382.5114,137.4908
3382.5549,137.4913
3382.5806,137.4920
3382.5845,137.4913
3382.6316,137.4902
3382.6493,137.4890
3382.7468,137.4887
3382.7778,137.4886
3382.8598,137.4895
3382.8753,137.4896
3382.8782,137.4896
3382.8925,137.4892
3382.9387,137.4885
3382.9658,137.4874
3382.9780,137.4865
3383.0334,137.4849
3383.0460,137.4834
3383.0650,137.4819
3383.1680,137.4811
3383.2275,137.4794
3383.2648,137.4781
3383.2785,137.4767
3383.3812,137.4754
3383.4484,137.4748
3383.4962,137.4747
3383.5103,137.4747
3383.5555,137.4743
3383.5904,137.4739
3383.5980,137.4724
3383.6003,137.4708
3383.6546,137.4692
3383.6972,137.4680
3383.7038,137.4669
3383.7082,137.4656
3383.7371,137.4645
3383.8536,137.4648
3383.8813,137.4651
3383.9196,137.4659
3383.9208,137.4662
3383.9439,137.4659
3383.9707,137.4649
3383.9749,137.4633
3384.0042,137.4618
3384.0615,137.4611
3384.1492,137.4595
3384.2608,137.4586
3384.3289,137.4586
3384.3549,137.4587
3384.3657,137.4589
3384.3740,137.4589
3384.4463,137.4599
3384.5075,137.4610
3384.5141,137.4623
3384.5334,137.4632
3384.5652,137.4644
3384.5799,137.4658
3384.6000,137.4662
3384.6212,137.4669
3384.6321,137.4674
3384.7129,137.4685
3384.7387,137.4695
3384.7521,137.4692
3384.8021,137.4695
3384.8122,137.4697
3384.8257,137.4698
3384.8357,137.4700
3384.8864,137.4691
3384.9419,137.4679
3384.9969,137.4664
3385.0479,137.4650
3385.0588,137.4636
3385.0758,137.4623
3385.0978,137.4608
3385.1209,137.4594
3385.1990,137.4588
3385.2182,137.4576
3385.2536,137.4565
3385.4795,137.4553
3385.5316,137.4542
3385.5818,137.4536
3385.6727,137.4523
3385.6758,137.4510
3385.7206,137.4496
3385.7929,137.4484
3385.8279,137.4469
3385.8677,137.4456
3385.8989,137.4446
3386.0819,137.4429
3386.1299,137.4417
3386.1455,137.4407
3386.1598,137.4396
3386.2046,137.4389
3386.2321,137.4383
3386.2952,137.4380
3386.3044,137.4375
3386.4243,137.4383
3386.4550,137.4388
3386.4617,137.4394
3386.4661,137.4388
3386.4689,137.4377
3386.5178,137.4368
3386.5325,137.4360
3386.5411,137.4352
3386.5811,137.4349
3386.5964,137.4332
3386.6067,137.4317
3386.6286,137.4301
3386.6701,137.4285
3386.6854,137.4270
3386.7310,137.4260
3386.8935,137.4249
3386.9152,137.4240
3386.9332,137.4232
3386.9730,137.4229
3387.0504,137.4234
3387.0733,137.4234
3387.0785,137.4232
3387.1243,137.4236
3387.1867,137.4241
3387.2566,137.4250
3387.2769,137.4252
3387.2904,137.4252
3387.2946,137.4251
3387.3261,137.4252
3387.3522,137.4252
3387.3552,137.4249
3387.4977,137.4236
3387.5524,137.4225
3387.5814,137.4217
3387.6441,137.4213
3387.6677,137.4206
3387.6822,137.4201
3387.7153,137.4196
3387.7507,137.4196
3387.7594,137.4193
3387.7790,137.4189
3387.7914,137.4184
3387.7944,137.4178
3387.8377,137.4173
3387.8780,137.4160
3387.9186,137.4146
3387.9714,137.4132
3388.2429,137.4119
3388.2840,137.4110
3388.3353,137.4096
3388.3805,137.4082
3388.5354,137.4069
3388.5789,137.4057
3388.6620,137.4042
3388.7421,137.4029
3388.8212,137.4013
3388.9292,137.4003
3388.9353,137.3994
3388.9692,137.3987
3388.9878,137.3981
3389.0278,137.3978
3389.0620,137.3972
3389.0811,137.3956
3389.1358,137.3943
3389.1506,137.3927
3389.1953,137.3917
3389.2077,137.3906
3389.2291,137.3897
3389.2425,137.3884
3389.3231,137.3869
3389.3502,137.3853
3389.3744,137.3839
3389.4054,137.3828
3389.4540,137.3817
3389.4632,137.3806
3389.4701,137.3794
3389.5043,137.3782
3389.5305,137.3767
3389.5695,137.3758
3389.7380,137.3741
3389.7830,137.3728
3389.8017,137.3712
3389.8124,137.3697
3389.8270,137.3683
3389.8596,137.3667
3389.9149,137.3653
3389.9403,137.3640
3390.0153,137.3633
3390.0205,137.3618
3390.0695,137.3602
3390.1410,137.3592
3390.1526,137.3580
3390.2516,137.3572
3390.2572,137.3556
3390.3350,137.3540
3390.4644,137.3535
3390.5021,137.3529
3390.5054,137.3522
3390.5150,137.3511
3390.5189,137.3495
3390.6215,137.3483
3390.6388,137.3470
3390.6647,137.3455
3390.6918,137.3442
3390.7020,137.3428
3390.7741,137.3423
3390.8217,137.3422
3390.8292,137.3419
3390.8981,137.3425
3390.9105,137.3422
3390.9612,137.3425
3390.9875,137.3421
3391.0044,137.3417
3391.0426,137.3417
3391.0747,137.3421
3391.1097,137.3427
3391.1470,137.3430
3391.1561,137.3427
3391.2093,137.3430
3391.2711,137.3440
3391.3153,137.3452
3391.3263,137.3464
3391.3464,137.3477
3391.3554,137.3481
3391.3643,137.3481
3391.3917,137.3484
3391.4159,137.3478
3391.4215,137.3472
3391.4295,137.3459
3391.5254,137.3456
3391.5711,137.3460
3391.6488,137.3457
3391.6530,137.3453
3391.6547,137.3442
3391.7166,137.3437
3391.7659,137.3435
3391.7950,137.3434
3391.8186,137.3434
3391.8605,137.3438
3391.8758,137.3444
3391.9044,137.3450
3391.9181,137.3448
3391.9412,137.3447
3392.0247,137.3455
3392.0863,137.3439
3392.1227,137.3427
3392.1451,137.3411
3392.2484,137.3395
3392.2959,137.3380
3392.3697,137.3374
3392.3989,137.3370
3392.4406,137.3363
3392.4524,137.3355
3392.4772,137.3339
3392.5487,137.3325
3392.6119,137.3314
3392.6210,137.3298
3392.6582,137.3283
3392.7684,137.3270
3392.7910,137.3258
3392.8527,137.3243
3392.8731,137.3228
3392.9481,137.3213
3393.0023,137.3199
3393.0197,137.3184
3393.0302,137.3167
3393.1690,137.3166
3393.1958,137.3165
3393.1995,137.3165
3393.2063,137.3158
3393.3330,137.3149
3393.3439,137.3141
3393.3701,137.3131
3393.3882,137.3122
3393.4368,137.3118
3393.4517,137.3101
3393.4762,137.3086
3393.7141,137.3081
3393.7805,137.3078
3393.7942,137.3073
3393.8010,137.3068
3393.8638,137.3054
3393.8925,137.3043
3393.9685,137.3035
3393.9731,137.3023
3394.0045,137.3012
3394.1074,137.2996
3394.1148,137.2981
3394.1508,137.2966
3394.2549,137.2950
3394.3117,137.2933
3394.3678,137.2920
3394.3702,137.2905
3394.3846,137.2891
3394.3922,137.2877
3394.4084,137.2866
3394.4192,137.2851
3394.4268,137.2835
3394.4526,137.2819
3394.4670,137.2804
3394.4696,137.2789
3394.5379,137.2773
3394.6371,137.2768
3394.7262,137.2757
3394.7747,137.2742
3394.7812,137.2728
3394.8039,137.2713
3394.9323,137.2700
3395.0859,137.2693
3395.2106,137.2699
3395.2250,137.2703
3395.2464,137.2703
3395.2729,137.2700
3395.3273,137.2695
3395.3423,137.2688
3395.3840,137.2682
3395.4731,137.2675
3395.4775,137.2667
3395.4780,137.2656
3395.5817,137.2642
3395.5980,137.2629
3395.6417,137.2620
3395.6899,137.2615
3395.6990,137.2606
3395.7204,137.2595
3395.7212,137.2580
3395.9720,137.2590
3395.9794,137.2595
3395.9860,137.2599
3396.0354,137.2607
3396.0439,137.2613
3396.0679,137.2620
3396.0888,137.2627
3396.0927,137.2614
3396.1027,137.2601
3396.1381,137.2588
3396.1739,137.2576
3396.2857,137.2560
3396.3298,137.2545
3396.4188,137.2529
3396.4669,137.2516
3396.4977,137.2505
3396.5107,137.2493
3396.5148,137.2480
3396.5214,137.2466
3396.6006,137.2459
3396.6042,137.2452
3396.6293,137.2448
3396.6423,137.2442
3396.6619,137.2436
3396.6633,137.2421
3396.8119,137.2410
3396.8308,137.2397
3396.9514,137.2397
3396.9757,137.2397
3396.9903,137.2396
3397.0036,137.2396
3397.0441,137.2397
3397.0662,137.2401
3397.0741,137.2404
3397.1236,137.2406
3397.1843,137.2403
3397.2436,137.2405
3397.2623,137.2399
3397.2893,137.2392
3397.3255,137.2384
3397.3336,137.2376
3397.3511,137.2365
3397.3882,137.2356
3397.4604,137.2351
3397.4854,137.2349
3397.4902,137.2346
3397.4909,137.2339
3397.5148,137.2329
3397.5467,137.2323
3397.6123,137.2320
3397.6538,137.2309
3397.7514,137.2309
3397.7679,137.2301
3397.7781,137.2285
3397.8608,137.2270
3397.9083,137.2258
3397.9441,137.2248
3397.9625,137.2240
3397.9990,137.2230
3398.0224,137.2220
3398.0262,137.2211
3398.1033,137.2196
3398.1238,137.2181
3398.2126,137.2168
3398.2259,137.2154
3398.2334,137.2140
3398.2793,137.2126
3398.3073,137.2112
3398.3334,137.2096
3398.3725,137.2080
3398.4200,137.2070
3398.4560,137.2059
3398.5335,137.2051
3398.5699,137.2036
3398.6031,137.2023
3398.6246,137.2007
3398.7055,137.1996
3398.7466,137.1986
3398.7552,137.1974
3398.7898,137.1965
3398.8272,137.1958
3398.8502,137.1946
3398.9592,137.1933
3399.0368,137.1920
3399.0759,137.1911
3399.1118,137.1905
3399.1157,137.1897
3399.1275,137.1890
3399.2572,137.1876
3399.4041,137.1878
3399.4155,137.1878
3399.4813,137.1882
3399.5142,137.1877
3399.5158,137.1868
3399.5806,137.1862
3399.6030,137.1857
3399.6740,137.1859
3399.6830,137.1861
3399.7273,137.1864
3399.7535,137.1870
3399.7771,137.1875
3399.8080,137.1880
3399.8821,137.1890
3399.8851,137.1896
3399.9652,137.1883
3399.9944,137.1868
3400.1365,137.1867
3400.1810,137.1862
3400.1844,137.1851
3400.2523,137.1845
3400.2952,137.1838
3400.3053,137.1832
3400.3717,137.1818
3400.4062,137.1802
3400.4478,137.1786
3400.4762,137.1774
3400.5343,137.1762
3400.5606,137.1754
3400.5678,137.1738
3400.6064,137.1725
3400.6295,137.1711
3400.6366,137.1699
3400.6666,137.1682
3400.7276,137.1673
3400.7646,137.1666
3400.8118,137.1658
3400.8188,137.1643
3400.8758,137.1632
3400.9005,137.1624
3400.9048,137.1609
3400.9695,137.1596
3401.0902,137.1580
3401.1129,137.1565
3401.1643,137.1553
3401.1819,137.1536
3401.2881,137.1529
3401.3142,137.1521
3401.3674,137.1516
3401.3760,137.1510
3401.3768,137.1495
3401.4149,137.1484
3401.4442,137.1474
3401.5305,137.1473
3401.6467,137.1484
3401.7068,137.1498
3401.7436,137.1513
3401.7701,137.1528
3401.7794,137.1540
3401.7917,137.1552
3401.8130,137.1560
3401.8569,137.1573
3401.8630,137.1572
3401.8849,137.1568
3401.9114,137.1563
3401.9309,137.1559
3401.9358,137.1551
3402.0015,137.1550
3402.0306,137.1550
3402.0319,137.1550
